AverageReturn,AverageDiscountedReturn,AverageAbsQYDiff,AverageQ,MaxReturn,AverageForwardProgress,AverageEsReturn,MinForwardProgress,StdReturn,MinReturn,AveragePolicySurr,PolicyRegParamNorm,Epoch,StdForwardProgress,QFunRegParamNorm,AverageQLoss,AverageAction,MinEsReturn,StdEsReturn,MaxEsReturn,AverageY,AverageAbsY,MaxForwardProgress,AverageAbsQ
-31.5122295566,-20.0651658747,0.0176612242793,1.96693,-24.5587173512,-0.012838701986,-33.4625013804,-0.103195174892,3.03457245889,-40.5440614735,-1.9688,45.1255,355,0.0303758346343,158.701,0.00151141,1.0,-39.1262240952,2.88869713561,-30.248216343,1.96866846059,1.96866846059,0.0568481961632,1.96693
-32.0472255327,-20.5403774038,0.0168832545841,1.94441,-22.4118449302,-0.0181874944042,-29.9448488497,-0.121917496205,3.61077395168,-42.4270949547,-1.94643,45.1255,356,0.036157040649,158.834,0.00134913,1.0,-37.840975343,3.60240597524,-24.7563263062,1.94610432025,1.94610432025,0.0784304830012,1.94441
-32.061242708,-20.5511112792,0.0162944064531,1.92035,-24.1105197998,-0.0183275506701,-33.1739234999,-0.141951010598,3.29795821739,-44.4343371028,-1.91849,45.1255,357,0.0330140788427,159.008,0.0012983,1.0,-40.9891510936,3.75743425943,-28.5744893143,1.92210624819,1.92210624819,0.0612659716148,1.92035
-31.7515076819,-20.3057440227,0.0169060286736,1.89608,-24.3845373902,-0.0152328444564,-31.2860651827,-0.10687744935,3.43474275285,-40.9154216158,-1.89756,45.1255,358,0.034386098402,159.197,0.00140033,1.0,-37.5129943796,2.64027657917,-27.9882455284,1.89809450759,1.89809450759,0.0582530868066,1.89608
-32.3415146888,-20.7835397187,0.0173469388271,1.87426,-23.4311979138,-0.0211300473454,-31.5954279115,-0.112878183528,3.43425435707,-41.5244465791,-1.87626,45.1255,359,0.0343899671,159.468,0.00145402,1.0,-36.4772961076,2.98835634047,-26.218322695,1.87630397324,1.87630397324,0.0681812464843,1.87426
-31.2812494163,-19.8710098297,0.0171696173814,1.85221,-22.5327928733,-0.0105583413697,-31.8894359987,-0.0758630325393,2.93123541,-37.8016926259,-1.85278,45.1255,360,0.02933697339,159.553,0.00135796,1.0,-35.8699468724,2.9312836835,-25.8726702405,1.85417013403,1.85417013403,0.0768733268306,1.85221
-31.9389309529,-20.393487852,0.0168426796972,1.82971,-22.4878376258,-0.0170850817929,-32.8295721244,-0.0990108294626,3.50608823706,-40.1270188395,-1.83101,45.1255,361,0.0351224432942,159.516,0.00132065,1.0,-43.1703368211,4.63649827678,-26.5779299956,1.83121108988,1.83121108988,0.0775770182864,1.82971
-32.064019163,-20.5464030757,0.0166291288097,1.80684,-24.3358863792,-0.018380625875,-33.512689044,-0.0828913424709,3.20016938152,-38.5072533888,-1.80567,45.1255,362,0.0320318159337,159.622,0.00129238,1.0,-37.4420656322,1.5953026874,-31.7265820604,1.80853631125,1.80853631125,0.0587555061897,1.80684
-31.1139043013,-19.7565210006,0.0165749517728,1.78446,-23.3305452841,-0.00884389381019,-31.8875194712,-0.113958905826,3.25753170242,-41.605658104,-1.78345,45.1255,363,0.0326186130779,159.725,0.00129058,1.0,-40.8373753439,4.36646964624,-24.8426588746,1.78602518766,1.78602518766,0.0691309828181,1.78446
-31.9954781167,-20.4722550687,0.0157361882018,1.76418,-24.791069701,-0.0176875915438,-30.2325480968,-0.101487787467,3.76179654505,-40.3490020756,-1.76729,45.1255,364,0.0376756563955,159.927,0.00120835,1.0,-35.3681318003,2.93617781076,-25.7437786016,1.76548817153,1.76548817153,0.0545838579417,1.76418
-32.1585471514,-20.6338271493,0.0156689350526,1.74262,-24.227672568,-0.0192975145273,-31.2453249068,-0.0983912815459,3.25845389909,-40.0680696976,-1.74163,45.1255,365,0.0326140064625,160.039,0.00123918,1.0,-35.1365885857,2.757788446,-26.3523777415,1.74413066248,1.74413066248,0.0599479577858,1.74262
-31.7908975451,-20.3235390538,0.0158310745597,1.71895,-24.0078674916,-0.0156676500627,-30.5360874415,-0.0959241855287,3.29654785901,-39.8031635047,-1.71593,45.1255,366,0.0330110761098,160.121,0.00120313,1.0,-38.5605284307,3.7394786145,-25.9571373221,1.72052315207,1.72052315207,0.0624187203224,1.71895
-31.7067776132,-20.2376795468,0.0154398038043,1.69546,-24.209485469,-0.0147953036589,-31.4468577479,-0.113890477409,3.15910929058,-41.6220008547,-1.69388,45.1255,367,0.0316212436826,160.239,0.00115482,1.0,-34.4090328201,2.09492962676,-27.8923282542,1.69683804972,1.69683804972,0.0601050914253,1.69546
-32.2699819934,-20.7413357037,0.0149837909172,1.67434,-19.6075865653,-0.0204234017746,-32.1217262214,-0.131437905735,3.6264959389,-43.3612497217,-1.67463,45.1255,368,0.0362688423817,160.319,0.00105287,1.0,-39.4012150617,3.32386706076,-28.7859477803,1.67560855735,1.67560855735,0.106404450604,1.67434
-32.3020910689,-20.7124190456,0.0143855719872,1.65496,-24.7972928377,-0.0207431900632,-33.2217449111,-0.143120940029,3.66798918117,-44.5306609283,-1.65621,45.1255,369,0.036728649011,160.468,0.00110403,1.0,-37.5614752317,3.07262591111,-28.0062791829,1.65603367171,1.65603367171,0.0543443336634,1.65496
-31.9630593196,-20.446864845,0.0142675789149,1.63351,-23.8976651928,-0.0173478714306,-33.3528521745,-0.138898739709,3.39643976372,-44.10580632,-1.63246,45.1255,370,0.033994206222,160.374,0.000936517,1.0,-39.2479806673,3.68682777674,-28.1716545969,1.63483978719,1.63483978719,0.0634030828982,1.63351
-32.1504218049,-20.6084967551,0.0145899111527,1.61298,-25.2959541153,-0.0192339379213,-33.1682587479,-0.114285405719,3.47923352953,-41.6439929663,-1.61403,45.1255,371,0.0348285726663,160.452,0.00101687,1.0,-38.3731868183,2.91554329023,-28.3575714654,1.61444365031,1.61444365031,0.0493532210618,1.61298
-31.7927792136,-20.3088715164,0.0135458170052,1.59212,-23.4600523515,-0.0156337644695,-31.6982451046,-0.150615339791,3.35990795572,-45.276930995,-1.59155,45.1255,372,0.0336172604338,160.631,0.000930707,1.0,-36.2303055436,2.86393005593,-26.6329470042,1.59340876249,1.59340876249,0.0675257769472,1.59212
-31.6297120013,-20.2153068413,0.0137006472953,1.57135,-24.156142138,-0.014020347689,-31.6307335276,-0.102955160392,3.7178024135,-40.5062654826,-1.57144,45.1255,373,0.0372346171146,160.579,0.000888007,1.0,-36.3975041922,3.38653303857,-26.3166886174,1.5725838551,1.5725838551,0.0609128221783,1.57135
-32.1237690547,-20.605575955,0.0137045425377,1.54983,-24.4324174885,-0.0189540353142,-31.0614432942,-0.132003656865,3.32587107526,-43.4185630162,-1.54806,45.1255,374,0.0333188722968,160.624,0.000914518,1.0,-38.5226157158,4.31906017834,-23.4571205473,1.5510825985,1.5510825985,0.0582691194922,1.54983
-32.4957470331,-20.8947742337,0.0130634743493,1.5299,-25.1341481437,-0.02269945237,-32.2602503782,-0.125190861751,3.59074073007,-42.757056459,-1.52921,45.1255,375,0.0359347245976,160.791,0.000858243,1.0,-43.0438676097,4.68700432769,-26.4133067996,1.5311035904,1.5311035904,0.0508464181384,1.52991
-31.6962374119,-20.2170795688,0.0122945394696,1.51119,-23.8546635509,-0.01469850893,-32.3458573462,-0.0968513898036,3.18729760672,-39.8935412967,-1.51302,45.1255,376,0.031914824206,160.822,0.000772764,1.0,-38.0759280191,3.857271772,-25.339163047,1.51224854602,1.51224854602,0.0636646754968,1.51119
-31.7097956797,-20.2444868663,0.0124023079239,1.49124,-24.9871714224,-0.0148124820844,-30.3752199579,-0.12909907143,3.43033166907,-43.1516661226,-1.4891,45.1255,377,0.0343313621886,160.936,0.00076184,1.0,-37.6133621291,4.18702677622,-24.627398154,1.49241744548,1.49241744548,0.052455893791,1.49124
-31.7126036534,-20.2316452687,0.0117178487039,1.47259,-24.3313336189,-0.0148292273025,-31.8305797003,-0.0862930225979,2.98457643649,-38.8452223687,-1.47426,45.1255,378,0.0298877224168,160.943,0.000686286,1.0,-36.7658990127,2.56212615018,-29.2602438184,1.47371159058,1.47371159058,0.0590450511672,1.47259
-31.5671820429,-20.1420657626,0.0116465642526,1.45507,-24.2134377509,-0.0133853453642,-31.5855028336,-0.101599382044,3.18957971237,-40.3884134764,-1.45598,45.1255,379,0.031934109332,160.992,0.000680335,1.0,-37.8849413548,3.20059871533,-27.9637043339,1.45613572355,1.45613572355,0.0601024746514,1.45507
-32.1962723769,-20.6627237144,0.0115675130296,1.43622,-25.0640718122,-0.0196829529231,-32.3906752297,-0.0797542385808,2.87228528775,-38.2366768476,-1.43569,45.1255,380,0.0287565348981,161.093,0.000643834,1.0,-37.2337628205,3.1613833967,-28.3611387929,1.43721979492,1.43721979492,0.051674057164,1.43622
-31.6013441234,-20.1673932015,0.0118606700396,1.41652,-23.7898510019,-0.0137166165865,-30.7100034834,-0.102279869282,3.0627881107,-40.4570006104,-1.41483,45.1255,381,0.0306697158034,161.227,0.000721541,1.0,-35.5079763367,2.49535040599,-27.3568835254,1.41763596045,1.41763596045,0.0647743899906,1.41652
-31.6937887825,-20.2331745934,0.0119632143335,1.39643,-24.9235114542,-0.0146523015369,-31.1350058071,-0.105939875031,3.17737282654,-40.8098880853,-1.39346,45.1255,382,0.031793096037,161.279,0.000729096,1.0,-36.1517296152,2.85407534396,-26.5112456827,1.39753591766,1.39753591766,0.0532640834329,1.39643
-32.7131979549,-21.0839962338,0.0114846233863,1.37617,-26.156356563,-0.0248511778014,-31.0916354479,-0.174591225679,3.67597884481,-47.6640987477,-1.37338,45.1255,383,0.0367792121304,161.383,0.000667121,1.0,-35.1227558482,2.57045789113,-28.2629287127,1.37723159842,1.37723159842,0.0408756927606,1.37617
-31.7385737486,-20.275561025,0.0115138675861,1.35648,-25.0197022458,-0.0151031599691,-31.7711951506,-0.104120992463,3.17841548574,-40.6435956358,-1.35587,45.1255,384,0.0318313469118,161.5,0.000689923,1.0,-35.0158623814,2.98829421597,-25.8384293443,1.35743647307,1.3574956738,0.0521676481832,1.35652
-32.530398566,-20.94253935,0.0113483137251,1.33878,-25.4626483437,-0.0230067235635,-32.3865502402,-0.105121463152,3.29119839778,-40.7397847988,-1.33956,45.1255,385,0.0329501510719,161.668,0.000680866,1.0,-37.6761552881,2.91860497336,-26.8730066544,1.33968143333,1.33988160768,0.0478565184273,1.33891
-32.134262938,-20.5647037746,0.011919760631,1.32158,-22.8813924524,-0.0190900408835,-32.37667401,-0.160248726617,3.36821192504,-46.2513539199,-1.32023,45.1255,386,0.0337350726976,161.869,0.00174808,1.0,-37.516347232,3.32933855371,-26.9814127014,1.32260911194,1.3231899163,0.0737382043013,1.32209
-31.9256011093,-20.4337667984,0.01155876489,1.30397,-21.6858385388,-0.0169686717958,-30.2131318991,-0.0900208455767,3.03288350226,-39.2454202405,-1.3042,45.1255,387,0.0303532705722,162.006,0.0010711,1.0,-34.5033521885,3.63776930942,-21.459952884,1.30500391939,1.30515772678,0.0855723206018,1.30413
-32.4079860253,-20.8128779424,0.0117889252286,1.28628,-25.7639919982,-0.0217932301109,-30.0747025409,-0.109965480297,2.85953919161,-41.219007338,-1.28684,45.1255,388,0.0286304149011,162.088,0.000741111,1.0,-35.4506682355,2.93005175207,-26.5987047549,1.28751138225,1.28751603155,0.0446185466591,1.28628
-31.4339907811,-19.990278104,0.0112524797467,1.27057,-24.723965089,-0.0120565405048,-33.787130111,-0.0886330170291,3.098034502,-39.0977373943,-1.27165,45.1255,389,0.0310083048715,162.303,0.000683261,1.0,-37.9006595417,3.1156115248,-26.3591078466,1.27162427811,1.2717546333,0.0550332839321,1.27064
-32.0638354767,-20.5113614823,0.0107848567777,1.25393,-23.4857670346,-0.0183623331576,-32.1815410204,-0.0999862369548,3.42676917119,-40.1968903441,-1.25457,45.1255,390,0.0343127545941,162.356,0.000547385,1.0,-39.1654351798,3.46514000741,-26.817412104,1.25492657983,1.25492657983,0.0675930470279,1.25393
-32.1244412881,-20.5739528725,0.0102845882772,1.23911,-21.2425555378,-0.0189597823976,-33.802242286,-0.111672865657,3.58897199143,-41.3763118809,-1.24031,45.1255,391,0.0359216983864,162.486,0.000541218,1.0,-40.7034429325,3.76111491738,-28.707836772,1.23997036701,1.24000487296,0.0897564508103,1.23911
-31.8369665427,-20.3315772237,0.0101027828894,1.22411,-22.5721562349,-0.0160829926757,-32.0043558547,-0.110247576826,3.35938179603,-41.2447539911,-1.22581,45.1255,392,0.0336368055612,162.579,0.00048411,1.0,-33.9970241112,1.71136561277,-28.9833359025,1.22493500768,1.22493500768,0.0765217002165,1.22411
-31.9090697814,-20.4266250824,0.0098296328707,1.20957,-22.5452316325,-0.0168125700789,-32.3707924185,-0.142058634268,3.38383864087,-44.4177287216,-1.20999,45.1255,393,0.0338797905354,162.701,0.000454259,1.0,-40.0581234098,3.66405987901,-27.2651636442,1.21027463052,1.21027463052,0.0772191417157,1.20957
-32.082583541,-20.5175028508,0.00982278789508,1.19295,-24.8794591532,-0.018542701564,-32.6741041645,-0.110300017824,3.55484831062,-41.2295545193,-1.19197,45.1255,394,0.0355730131441,162.729,0.000460015,1.0,-38.3272125214,4.3480849271,-26.0212044884,1.19388967732,1.19389349721,0.0537204257178,1.19298
-31.564918878,-20.11029244,0.00963735657455,1.1762,-23.9205200833,-0.0133711395942,-33.6346841169,-0.108514902193,3.02362619717,-41.0706290148,-1.17508,45.1255,395,0.0302695363053,162.809,0.00044141,1.0,-35.9640630251,1.63055023724,-31.0268728998,1.17718219662,1.17718219662,0.0632752801234,1.1762
-31.741943595,-20.2673025169,0.0095576620322,1.16041,-20.5113036445,-0.0151190913913,-33.025271897,-0.145530766445,3.73883367365,-44.7713124392,-1.15995,45.1255,396,0.0374248169966,162.807,0.000419763,1.0,-38.9079310049,3.43603604849,-28.7618076629,1.16130405181,1.16130405181,0.0971967474711,1.16041
-30.9529266008,-19.6121060974,0.00954100425932,1.14538,-23.8748868571,-0.0072355512945,-31.2730384066,-0.100349837028,3.38238934367,-40.2621059278,-1.14555,45.1255,397,0.0338534773976,162.927,0.000422226,1.0,-38.0423695182,3.72294290844,-27.5999316363,1.14623663567,1.14623663567,0.0636263011969,1.14538
-32.0039124404,-20.4778389162,0.0091642511767,1.12872,-24.7782088214,-0.0177540825992,-31.9679890642,-0.111721777186,3.97593892387,-41.3880098206,-1.12767,45.1255,398,0.0398061625398,163.217,0.000399875,1.0,-38.3299357644,4.22089579638,-25.9841403507,1.1295898673,1.1295898673,0.0547648036315,1.12872
-31.8765569058,-20.3603933763,0.00812879567422,1.1127,-22.5124661023,-0.0165144289436,-33.9630156218,-0.103832605164,3.25180962585,-40.6176283549,-1.11273,45.1255,399,0.0325708842187,163.299,0.00032257,1.0,-41.0681182683,4.98526485285,-28.6958076028,1.11347408847,1.11347408847,0.0775445409256,1.1127
-31.3051093233,-19.8865799808,0.00854133676595,1.09757,-24.2004744679,-0.0107780637244,-31.9434284124,-0.109210968543,3.12704040704,-41.1574921139,-1.09705,45.1255,400,0.0312932489991,163.252,0.000355454,1.0,-36.6553255233,2.78263861707,-27.6468517612,1.09848809218,1.09848809218,0.0602027824754,1.09757
-31.2316800999,-19.832192357,0.00852084216054,1.08329,-24.3525184291,-0.0100300308909,-32.0244347796,-0.107466760635,3.59530281046,-40.992688515,-1.0835,45.1255,401,0.0359814171404,163.31,0.000422271,1.0,-36.9660076674,2.41755667767,-28.7863285753,1.08420948078,1.08420948078,0.0588035536292,1.08329
-32.7450060806,-21.1321426913,0.00949809837894,1.06672,-24.9886904519,-0.0251855271491,-29.9019350386,-0.136689241904,3.74623790369,-43.8856119131,-1.06435,45.1255,402,0.0375103898351,163.377,0.00160867,1.0,-36.5661209751,3.07479954454,-25.7412779023,1.06773474144,1.06797086501,0.0525162453406,1.06673
-32.383827015,-20.8232901913,0.0082477220424,1.05112,-22.1214633811,-0.02155252409,-32.1218760895,-0.12757426228,3.18198609254,-42.9394616883,-1.05129,45.1255,403,0.031860634613,163.4,0.000361722,1.0,-37.4914783152,3.62970735932,-26.0124007998,1.05204120281,1.05204264705,0.0811079135186,1.05112
-32.1603765035,-20.5893271352,0.00875396342604,1.03635,-23.8119310473,-0.0193141603904,-29.9986419608,-0.0925410525983,3.43956310547,-39.4660195224,-1.03498,45.1255,404,0.034451087881,163.59,0.000438719,1.0,-35.6405501289,3.01985425339,-25.2178176062,1.0373755348,1.03739236072,0.064184919984,1.03635
-32.5718384448,-20.9824845828,0.0086789118777,1.02107,-23.7148184122,-0.0234568362488,-31.8675582791,-0.118419464367,3.56884301463,-42.0597116295,-1.02002,45.1255,405,0.0357313812569,163.65,0.000387338,1.0,-38.2202950477,3.85340257049,-25.5055516275,1.02210449618,1.02210449618,0.0651047782811,1.02107
-31.5843191445,-20.1281432287,0.00774733287571,1.00809,-22.3670654344,-0.0135665584314,-31.1417473751,-0.072666297829,2.94884930985,-37.4787949859,-1.00913,45.1255,406,0.0295093121374,163.68,0.000326066,1.0,-38.522860008,3.57473736541,-26.2886271473,1.00883035018,1.00883746058,0.0788456214288,1.00809
-31.5983258901,-20.175749289,0.00782861637177,0.995887,-24.5839626262,-0.0136815263231,-31.6808609402,-0.0936294686196,3.2775546721,-39.5939319616,-0.997614,45.1255,407,0.0327978290873,163.722,0.000457898,1.0,-37.8704170198,3.33057843089,-25.0628769114,0.99655356038,0.996630118849,0.0570395623715,0.995887
-31.8778412578,-20.3724001381,0.00807725616661,0.981902,-24.8765939782,-0.0164970407818,-32.0859926807,-0.0996854985936,3.35466122561,-40.1959617523,-0.981226,45.1255,408,0.0335764440268,163.853,0.000319537,1.0,-40.580470613,3.87571813889,-25.5051372413,0.982667888956,0.982667888956,0.0537239007439,0.981902
-32.0232051094,-20.4774085948,0.00712757159918,0.968925,-24.8846289721,-0.0179247470805,-32.328331295,-0.122808259755,3.50757836971,-42.5087291058,-0.970288,45.1255,409,0.0351122902667,163.829,0.000241016,1.0,-39.2566421297,3.91886901546,-27.0887451877,0.969587807114,0.969587807114,0.0534392105568,0.968925
-31.8344009757,-20.3374975961,0.00705499846725,0.955794,-23.0949373192,-0.0160661265084,-31.6381823189,-0.0993594857061,3.62822574739,-40.1576085559,-0.955598,45.1255,410,0.0363038340177,163.937,0.000236334,1.0,-37.8370600703,3.6403168954,-25.5079195979,0.956503159299,0.956503159299,0.0715565378458,0.955794
-31.8961151681,-20.4070074371,0.00717638513676,0.942249,-22.870097304,-0.0166847925795,-31.9690945341,-0.122989706002,3.61881220448,-42.5100124567,-0.94253,45.1255,411,0.0362259969826,163.895,0.000320869,1.0,-35.0332875683,1.78035319764,-29.4536649845,0.943024228052,0.943024228052,0.0737725544549,0.942285
-32.3477897248,-20.7730665748,0.00736233992802,0.928801,-23.786317522,-0.0211780356674,-30.3541428085,-0.127395106557,3.99133678148,-42.9492563013,-0.928595,45.1255,412,0.0399511947754,163.924,0.000226352,1.0,-33.0951453626,2.21667349128,-26.1943649918,0.929420592775,0.929420592775,0.0644839362049,0.928801
-32.1536225675,-20.6143821034,0.00699273769802,0.915258,-26.3734537491,-0.0192310904377,-31.51539162,-0.1314176433,3.21295556688,-43.3656116312,-0.914943,45.1255,413,0.0321742083597,163.687,0.000205842,1.0,-37.752646285,3.03058185399,-27.1939842065,0.915881924778,0.915881924778,0.0384669355209,0.915258
-31.7224482553,-20.2419926351,0.00698762977532,0.901627,-24.6164128284,-0.0149384230852,-32.9060238513,-0.110371023108,3.4375612315,-41.2641042476,-0.901301,45.1255,414,0.0344041612017,163.695,0.000230946,1.0,-41.3706968692,4.88776186543,-23.8488430636,0.902330744506,0.902330744506,0.0564954754008,0.901627
-32.1826003065,-20.6421020387,0.00676485869157,0.88817,-24.9398219569,-0.0195712081929,-31.1610918982,-0.128911764496,3.71529066895,-43.1082942139,-0.887995,45.1255,415,0.0371951037589,163.713,0.000198495,1.0,-34.5314304358,1.78305744553,-28.3385296689,0.888761493105,0.888761493105,0.053081698737,0.88817
-31.9624712548,-20.4631226061,0.00690165973589,0.874432,-24.519018271,-0.0173324353339,-30.9066763644,-0.131284630395,3.8130324469,-43.3619905965,-0.873287,45.1255,416,0.0381712146043,163.772,0.000234083,1.0,-34.4928387005,2.72443890629,-24.5701422595,0.875103401078,0.875103401078,0.0571648034844,0.874432
-31.9070834352,-20.4197448217,0.00715061252775,0.859955,-22.5246546416,-0.0167901148668,-32.4978679202,-0.107920101591,3.51324303777,-41.0098148281,-0.859058,45.1255,417,0.0351725476599,163.837,0.000199946,1.0,-37.1833605537,2.84360203156,-28.4446646871,0.860535442195,0.860535442195,0.0772261394693,0.859955
-32.0661301448,-20.5145583222,0.00719475638708,0.847416,-25.3056831336,-0.0183770291391,-33.1393649344,-0.115227650731,3.45361375491,-41.7351773896,-0.8469,45.1255,418,0.0345650086234,163.915,0.00319089,1.0,-38.6252383783,3.5726107531,-25.5569568058,0.848004037717,0.84848238014,0.0492780175758,0.847416
-32.0379601083,-20.515055259,0.00711302805776,0.834524,-24.5414133133,-0.0180851058553,-32.4159038846,-0.0998300772267,3.57193129028,-40.2234093434,-0.833369,45.1255,419,0.035764574483,163.932,0.000305083,1.0,-38.6756054823,4.01784735844,-24.936716577,0.835352820091,0.835352820091,0.0571207116903,0.83457
