AverageAction,AverageEsReturn,AverageAbsQ,AverageQLoss,StdEsReturn,AveragePolicySurr,AverageAbsY,AverageY,MinEsReturn,MaxReturn,MaxEsReturn,StdForwardProgress,AverageReturn,AverageQ,AverageAbsQYDiff,AverageDiscountedReturn,MinReturn,PolicyRegParamNorm,AverageForwardProgress,QFunRegParamNorm,MaxForwardProgress,Epoch,StdReturn,MinForwardProgress
0.796253,256.351323915,11.2102,0.299248,48.3801824718,-11.3212,11.20762759,11.2074813189,176.306683711,259.841805204,328.73221014,0.0385851779305,252.939194788,11.2069,0.170855853265,95.2828067421,250.393682479,38.7382,0.11868649387,131.562,0.260062634375,492,1.89284883478,0.0654927130471
0.809223,191.074795477,11.1901,0.27399,103.254475936,-11.3061,11.1887296273,11.1883763849,12.2411899232,265.378673179,252.318200664,0.291017478887,250.878107186,11.1869,0.168760910665,97.7521371676,131.868927029,38.7686,0.276828267751,131.651,1.42580437149,493,23.4422774419,0.0728364105797
0.793857,251.054697076,11.1892,0.312838,1.75174719171,-11.2992,11.1869150365,11.1865390098,249.391697606,333.368806577,253.982815182,0.576007262211,249.333428675,11.186,0.174928803865,97.9200747321,159.289577363,38.8099,0.37711119018,131.736,2.66412062678,494,25.9238516274,0.0751432163281
0.799237,253.971624956,11.1669,0.303544,1.13425137919,-11.2758,11.1649868337,11.1646971679,252.523903217,267.018096369,255.563645061,0.0742285550303,254.046139376,11.1635,0.172242942758,96.2521646174,250.381171887,38.8241,0.141805020573,131.839,0.409403060618,495,3.5910242222,0.0662581326487
0.758529,253.868118884,11.1524,0.300417,2.34946642249,-11.2649,11.1504428089,11.1502186241,250.558034711,269.020405159,256.632441546,0.575717149284,227.078169794,11.1497,0.17117231223,98.162503113,118.475044299,38.8382,0.600872306445,131.976,1.68685768908,496,43.818987395,0.091699713361
0.788598,251.313626327,11.1589,0.304689,4.43752117173,-11.2622,11.1577348602,11.1575753522,246.479461086,254.429069828,258.48507424,0.0311683362697,250.186020133,11.1555,0.176331211516,93.6789040608,247.19771193,38.8678,0.0634988227316,132.052,0.150957224105,497,1.5159526233,-0.00120085529943
0.856584,221.533364586,11.1365,0.303724,52.5818064429,-11.2442,11.1328266806,11.132237955,117.484034761,300.776853304,266.41622038,0.472495553586,227.859953668,11.1324,0.171180415012,98.2470567139,114.30006355,38.8946,0.772233241287,132.139,1.80067259986,498,51.0464565324,0.227832576756
0.830601,215.019317342,11.128,0.303901,81.6828269042,-11.2374,11.1266225335,11.125758285,73.9625723092,274.498977926,272.177168704,0.310092413993,255.204998257,11.1242,0.165768846742,98.1736019851,157.463982139,38.9246,0.359943778887,132.245,1.3337975381,499,18.9346441469,0.151137764079
0.87185,248.07536349,11.1341,0.299352,36.8513671563,-11.2543,11.1331947488,11.1329446918,176.113841188,335.726017752,281.249054526,0.526418612513,255.251018716,11.1308,0.172939437929,100.47715254,121.683423528,38.9486,0.671191324089,132.41,2.06728971043,500,38.8701273713,0.200890546959
0.851392,225.558426375,11.121,0.301541,63.531012973,-11.2416,11.1176924618,11.1171851531,144.953204292,347.143535855,315.50149891,0.264739023453,220.942933193,11.1164,0.170976127362,99.4653579363,99.5870756496,38.9772,1.20462105974,132.516,1.9849220903,501,52.9918032374,0.44597243738
0.844259,158.819985311,11.1063,0.271283,52.9130714752,-11.225,11.1041812923,11.1037211301,88.7898683082,237.230423294,291.38252393,0.146635766633,161.552406031,11.103,0.157672853288,94.1924542227,117.46500899,39.0002,1.21324595227,132.614,1.6213977184,502,24.4010794335,0.691618562315
0.801567,207.664647211,11.1222,0.28733,66.2631585238,-11.2389,11.1199935398,11.119527443,98.1554273804,371.682865691,309.689333426,0.746275625757,246.777063163,11.1183,0.162667389224,100.78361843,154.078718316,39.0217,0.705950254002,132.667,2.55541771996,503,33.7990678039,0.0819103135268
0.810869,215.04991803,11.1109,0.299611,50.1575237044,-11.2375,11.1097317735,11.1095539999,141.674232193,326.156369673,270.160299725,0.560400353408,239.144012224,11.1077,0.175640172708,98.1086477536,113.375711616,39.0548,0.615236810873,132.766,1.7159503495,504,47.4061323642,0.0976616508153
0.84562,179.418255057,11.1301,0.299421,68.2647753945,-11.251,11.1277825606,11.1275326092,82.5261431882,299.135836721,273.01080937,0.453887421481,205.374769036,11.1259,0.168969344571,96.8141047537,73.8231944594,39.0843,1.04542932401,132.851,2.08620874118,505,51.2453645744,0.131700901087
0.845829,154.534161946,11.1267,0.292339,63.5487531052,-11.248,11.1237383011,11.1236920537,45.3338346569,323.963270589,243.779470193,0.352834805613,187.988549813,11.1236,0.169037437668,96.4605472844,111.714739666,39.1222,1.21921293189,132.963,2.33404933789,506,47.3875497797,0.433008227406
0.845126,180.8438169,11.1517,0.25478,68.7511106293,-11.2696,11.1489804693,11.1486460214,93.0104318685,335.495981119,307.017228621,0.655583864925,184.862242707,11.1483,0.16029611272,86.2123300782,35.3766808473,39.1486,0.756973313041,133.028,1.94751713299,507,88.0364629017,0.0933352928072
0.783295,195.248211052,11.1517,0.295114,57.0969455428,-11.2737,11.1498455794,11.149717284,107.5748002,315.474930629,284.477378856,0.443547480841,248.418461953,11.1482,0.161459606232,95.7034244128,173.595628278,39.1798,0.232126143987,133.096,1.6678049912,508,19.9572070144,0.0287566333295
0.778988,243.54490568,11.1353,0.323179,35.4692507351,-11.2598,11.1332293861,11.133119456,177.239874288,299.19359135,283.829168238,0.634109364411,247.420294123,11.1313,0.17799362646,97.1558044844,117.098114362,39.199,0.446642616624,133.179,2.26810998273,509,31.9009351887,0.0395526186789
0.797832,197.732160992,11.153,0.266581,72.0791767947,-11.2779,11.1500724383,11.1497592635,82.7565735485,291.51944266,257.034700125,0.671311984945,216.514786497,11.1496,0.165467063483,98.4574513637,13.7338619106,39.2127,0.901820255644,133.241,2.1982029549,510,55.6881698572,0.0238321892849
0.829787,222.225430634,11.1733,0.294482,49.3165313571,-11.2803,11.1699071627,11.1697281824,139.489752152,335.277750628,295.368727749,0.591775013878,229.513761436,11.1696,0.167639185869,99.5530476426,32.4947118855,39.2293,0.918899378672,133.317,2.73254328479,511,63.7336188981,0.0669293620207
0.826105,159.861057718,11.1613,0.312958,62.8598242921,-11.2755,11.1602045443,11.159648143,43.2104762912,313.062523215,256.311073234,0.361426209284,160.53196372,11.1581,0.170117892925,91.2269198839,28.048235796,39.2531,1.13279138968,133.401,2.22357469429,512,46.6927028016,0.0792536382344
0.833116,149.653923664,11.1658,0.298175,74.6547521363,-11.2852,11.1651962724,11.164691207,18.8222000454,346.106204023,304.874494184,0.516454512493,218.663465513,11.1624,0.169138895507,99.5328383204,106.638960228,39.2796,1.06239734068,133.501,1.89413325022,513,63.7620487298,0.110669419202
0.841166,254.683254775,11.1619,0.310799,16.6413356525,-11.2944,11.1606270941,11.1602576157,223.538409592,296.420657541,269.678529426,0.557002902326,248.281423582,11.1581,0.175446307498,99.9628235599,27.995595128,39.3201,0.646345849504,133.574,2.10219099241,514,47.477281799,0.11904306273
0.7661,221.317708511,11.1752,0.294806,63.2950933245,-11.291,11.1719650378,11.1714165547,111.817448282,337.49293542,262.452808209,0.6718490843,241.527603262,11.1707,0.170583149166,98.7027803035,87.7272097466,39.3365,0.62957180517,133.598,2.74816545409,515,47.9214215088,0.0964112243017
0.816391,250.235817675,11.184,0.309505,23.1690175632,-11.2882,11.1814705326,11.1812575018,199.549295363,330.610770781,268.571929681,0.685956170542,169.630066134,11.1803,0.170173840506,87.9666137431,32.2869342673,39.3581,1.08047180782,133.642,2.84755951752,516,75.5193532463,0.0921051431952
0.834721,176.06913981,11.1776,0.292008,81.3555784702,-11.296,11.1757095826,11.1750647026,28.9235488587,326.468067961,275.183971817,0.440468738806,168.259993525,11.1736,0.169141412499,95.2658639806,39.6867288197,39.3723,1.27631126908,133.775,2.54951676111,517,45.6940609006,0.109657827848
0.825783,159.241056047,11.174,0.332949,66.9634542983,-11.3025,11.1736227137,11.1729887427,39.0054604256,343.646124732,276.508641622,0.348723305331,184.98370178,11.1701,0.183851116779,97.0077176054,88.1342192928,39.3986,1.24390820964,133.835,1.90012799358,518,55.2312835329,0.29101421288
0.812617,184.597574775,11.2103,0.308778,63.9365943209,-11.327,11.207722296,11.2073076897,69.2452881231,289.012793461,316.820129107,0.360858392667,187.205191846,11.2062,0.170871059275,97.3363301637,88.2238579954,39.4121,1.23283189952,133.888,2.35355139266,519,49.8209331004,0.224649998323
0.834267,164.092689125,11.2016,0.326718,40.6802326008,-11.3357,11.2001463766,11.2000690109,117.644798539,322.618872429,237.743775126,0.326948985923,181.705056881,11.1981,0.17956650987,96.1721059502,83.8841952277,39.4313,1.20278833083,133.99,1.9642457809,520,56.6604450278,0.364713727441
0.845681,144.554180774,11.2075,0.307279,33.5262121866,-11.3255,11.2050252977,11.2048150777,73.4066551028,319.364234265,185.578125262,0.331915318291,158.054953799,11.2032,0.177364088938,93.4237829683,53.4657164356,39.4556,1.22213849016,134.048,2.05871192625,521,39.4954119798,0.379871245483
0.831676,135.590180028,11.2104,0.34955,35.1794043974,-11.3264,11.2073464956,11.2071646314,86.0428092992,174.256531446,202.835384005,0.31638603497,118.129001259,11.2067,0.178750745008,80.9754816699,63.214987909,39.4746,0.9655034882,134.157,1.79122753593,522,24.2364722527,0.422380980657
0.82242,121.410122045,11.2211,0.311344,28.2525844279,-11.331,11.2177327564,11.217509192,86.5657957191,176.657673415,185.070708527,0.318111962185,114.767990116,11.2165,0.177600394181,79.0096146994,24.4137807402,39.4958,0.914512582088,134.21,1.67554554446,523,25.7512401351,0.0938785968768
0.835242,127.373969358,11.2365,0.310664,40.2471836715,-11.3513,11.2327696825,11.2324811154,67.0461333894,191.469218128,213.333755951,0.248354242079,107.820637422,11.2323,0.175798685773,76.5722236797,29.1817099417,39.5177,0.86939079388,134.311,1.93358888166,524,18.8050732824,0.131326489029
0.835888,113.811066416,11.2482,0.284501,21.7925569293,-11.3694,11.2461787954,11.2459259139,88.2322466401,209.825068397,160.231901799,0.30114013445,114.714102161,11.245,0.167776282612,80.6069014779,26.7848303881,39.5255,0.975632860183,134.431,2.24305644713,525,21.6389885698,0.0819652825639
0.84747,140.497831305,11.1189,0.353051,84.2953553708,-11.2812,11.1172231787,11.1169669194,20.6608739926,177.644319263,376.284609398,0.29255582639,116.738635627,11.1142,0.213415098288,80.9827300239,26.8411182829,39.5288,0.979654172668,134.551,1.7365160917,526,23.3171904109,0.101995690038
0.828479,108.507896633,11.1204,0.28645,18.8908210885,-11.2383,11.1174926314,11.1169999284,63.7550136943,180.2170113,149.139957318,0.257469481547,105.468804318,11.1158,0.176462380752,75.8460467519,32.1375806933,39.5412,0.870397995499,134.582,1.90531520078,527,20.5530040043,0.175114367518
0.819305,109.218522664,11.1098,0.359231,41.3999626164,-11.2323,11.1081640873,11.1076463213,8.96754841693,157.203295559,144.169145298,0.186159129603,125.616188228,11.1061,0.187801848602,88.3046471541,34.6318619193,39.5442,1.22116914403,134.705,1.64535786248,528,13.2907238667,0.202771265041
0.843367,119.223887942,11.103,0.328585,21.7290315248,-11.2188,11.1017846482,11.1009202544,66.2712173693,158.792399362,153.353756706,0.226264536991,119.664390147,11.0983,0.190441013186,84.4272427284,37.4841013297,39.5575,1.1194764907,134.846,1.56177488399,529,17.9770315249,0.190882916162
0.817389,120.176324307,11.1139,0.308489,32.0312345935,-11.2348,11.1130920828,11.1120384145,17.3040562639,150.010461354,149.325303902,0.215311740313,125.067219248,11.1098,0.176064845301,88.7401875696,66.777595607,39.5745,1.26370823987,134.915,1.64161418894,530,15.5024165558,0.50016737246
0.817013,129.288818886,11.1335,0.302777,30.8231582023,-11.2627,11.1298742596,11.1293240329,12.4230317222,161.770184359,149.272759971,0.240519293722,132.654555769,11.1295,0.179555846109,93.1041025079,14.9268000066,39.5929,1.38465347048,135.01,1.74670331314,531,17.2275229402,0.0285956952592
0.821031,125.707296347,11.1383,0.324274,32.8037255988,-11.2655,11.134142461,11.1334787843,3.10721719188,153.565103294,153.738183215,0.150257586372,127.038931777,11.1339,0.18571720242,90.0822311253,75.9071819895,39.6082,1.30783559087,135.088,1.71064969117,532,10.3088003624,0.548589097883
0.799439,126.348836675,11.1495,0.305459,25.9790597041,-11.2788,11.147274078,11.1468366532,32.1818426213,161.057961546,149.563854886,0.175427704318,133.636804068,11.1463,0.174247877644,93.674163667,106.329852674,39.6219,1.39175562284,135.196,1.73719115771,533,11.6390853268,0.922677219876
0.811897,136.359190686,11.1647,0.322468,30.0748732549,-11.2882,11.1617821126,11.1614894422,28.0271932922,158.757790393,154.997392809,0.147441146988,140.865326967,11.1611,0.179816990618,98.2150538955,111.092815004,39.6497,1.53120212489,135.286,1.78700783592,534,9.35015394571,1.09040470179
0.81726,134.817863954,11.1527,0.322123,10.7379250517,-11.299,11.1510667902,11.1504595942,117.893892429,158.557780736,155.836111201,0.127813433576,141.220029275,11.1487,0.18395712482,97.5173666284,123.43367881,39.6929,1.49122031737,135.316,1.7533998167,535,8.93916030522,1.24117971873
0.831221,134.91643645,11.1971,0.293861,17.1980065293,-11.334,11.1958040712,11.1949306507,81.8080595914,156.03042452,157.960813649,0.161379161766,130.493643623,11.194,0.17370397644,91.7345772661,109.391118876,39.72,1.32667571163,135.415,1.66716729744,536,10.5471069576,1.00416726775
0.819777,135.883989473,11.2116,0.306238,6.13154005953,-11.337,11.2077102918,11.2072562047,125.220489037,150.930505005,146.348329707,0.0912799383873,137.35436389,11.2061,0.17887267777,95.8152805579,120.840097993,39.7435,1.44616117719,135.512,1.64361306676,537,6.24573461031,1.19943256354
0.810657,133.994521276,11.202,0.335297,30.4286621295,-11.3256,11.1997402824,11.1994403016,13.9330460077,158.859478498,150.556700191,0.0770632692567,144.710788593,11.1984,0.17886283172,100.365387579,132.388115051,39.7598,1.5867838236,135.56,1.7785814438,538,5.49922339258,1.39874249667
0.831356,144.076298612,11.2229,0.338189,31.7981812702,-11.356,11.2202007111,11.2199257374,42.2402111669,205.394378914,215.332927439,0.191166014977,150.191575469,11.2192,0.179444237595,102.832861385,129.734559558,39.7527,1.64192333917,135.679,2.48994116224,539,13.2296795395,1.34223308239
0.838955,139.681226723,11.2393,0.289667,35.2625625169,-11.3875,11.2356429631,11.2350392065,15.3714967572,212.26956513,175.80324201,0.215518012394,149.862405717,11.2358,0.182928822203,102.449101214,130.315564653,39.756,1.62346882751,135.778,2.49526457602,540,15.353987211,1.31483401057
0.828756,150.360376124,11.2682,0.301591,18.6167336301,-11.4146,11.2660045467,11.2654877112,133.3966547,213.182000833,201.625777049,0.203915451719,151.819257827,11.2644,0.175742700773,103.839110936,129.313673043,39.777,1.67238459493,135.843,2.51707041938,541,14.5729051239,1.36599097339
0.830749,146.474042288,11.2946,0.358961,28.7562439796,-11.4428,11.2922394097,11.2913938862,48.6134083987,216.241209103,179.371242792,0.288681889377,158.533671935,11.2904,0.183900726221,107.042869286,127.816498745,39.7804,1.75499911244,135.915,2.62513290535,542,19.9716855529,1.34951710749
0.824983,161.741359414,11.3129,0.351139,26.9351481497,-11.4599,11.3116808259,11.310818399,122.434496311,221.70512331,219.549748036,0.274744351207,153.324840512,11.3095,0.186370277234,103.510821593,72.7090608587,39.7871,1.64178086449,135.962,2.6062047372,543,19.3586512741,0.571170059237
0.825583,140.095310989,11.3456,0.333716,43.6736075364,-11.4933,11.3430302967,11.3424142357,15.6418030767,222.809877051,203.487074614,0.281786644142,157.013740743,11.3405,0.178719584585,106.199947239,130.59864378,39.803,1.73001802714,135.979,2.74902235945,544,19.2647900616,1.28124388226
0.850137,146.115131592,11.3511,0.298945,25.8555221628,-11.4983,11.3506389527,11.3495890763,67.6410417187,213.718199987,193.735028739,0.235702894011,141.725395733,11.3474,0.180916116692,97.1750274418,65.4207065387,39.8159,1.44695120087,136.113,2.48603690546,545,17.0128041071,0.516734192743
0.834229,157.161706313,11.3749,0.340219,37.5726355931,-11.5263,11.3719430788,11.370585311,72.4902584762,249.855741781,227.453250536,0.346877622584,154.906323611,11.3696,0.179120517901,105.269068998,80.6418496253,39.8361,1.72222087683,136.184,3.17732022023,546,23.6211063439,0.68552998576
0.846945,148.084524501,11.4381,0.354846,33.6028123637,-11.5906,11.4361412636,11.4350426895,59.9811567605,252.237906513,224.975957171,0.462097398422,167.023286324,11.4337,0.177552711798,110.790289566,73.8643905823,39.8554,1.88023559262,136.251,3.09412593654,547,31.9667432095,0.589846580218
0.834483,171.528162803,11.4399,0.330979,27.2349467956,-11.5957,11.4378358546,11.4372655323,141.208017031,274.889184664,219.04513361,0.561419627615,175.198862969,11.4369,0.17978990427,112.966372681,119.803257922,39.8746,1.92067107957,136.299,3.35861120354,548,39.6214956612,1.14189076587
0.855363,164.102074457,11.46,0.345154,37.6779590491,-11.611,11.4574392358,11.4565754358,86.5467887257,242.895992322,238.039530609,0.51558885383,164.042557237,11.4562,0.179920229145,107.469239012,110.480683773,39.8812,1.75944414793,136.414,2.94211570443,549,36.811695759,1.05213138564
0.843351,146.173963819,11.5207,0.323147,43.9666960727,-11.6748,11.5190540772,11.5186967517,23.3921437159,252.372897027,250.627150649,0.401198907328,153.456357936,11.5178,0.174544299651,103.268685466,63.0449390407,39.8889,1.6390987832,136.489,3.1056967274,550,28.0939987241,0.43960936356
0.814412,150.769617377,11.51,0.314321,24.6011195871,-11.6623,11.5084448051,11.5080102364,129.523477578,250.179124526,222.677140779,0.276793251806,155.346739511,11.5067,0.178521746044,105.361524208,132.402612003,39.9016,1.72010455688,136.542,3.19910994965,551,18.7478870303,1.40324472911
0.815682,136.65347386,11.5551,0.311178,40.7841140211,-11.7038,11.5526623469,11.5520844477,38.4119769384,237.673172482,194.342472948,0.427573216793,148.769103138,11.5521,0.175951009633,101.34623927,66.0851821194,39.8931,1.62186495523,136.606,2.83753138298,552,30.793518501,0.51751042978
