AverageQ,AveragePolicySurr,StdEsReturn,MaxReturn,AverageAbsY,QFunRegParamNorm,AverageAbsQ,MinEsReturn,Epoch,Iteration,MinReturn,PolicyRegParamNorm,AverageAction,AverageEsReturn,AverageReturn,AverageY,AverageDiscountedReturn,StdReturn,AverageQLoss,AverageAbsQYDiff,MaxEsReturn
19.4975,-19.5912,0.0,2327.67387994,19.4980988158,98.6655,19.4975,1598.50653614,740,740,279.385758541,99.0785,0.998652,1598.50653614,1672.25344925,19.4979321102,189.758379637,712.938996484,0.466585,0.23515126892,1598.50653614
19.4419,-19.5495,0.0,2568.16483265,19.4426345846,98.7548,19.442,775.808860306,741,741,348.114831417,99.128,0.998675,775.808860306,2130.68398074,19.4425794843,204.934573875,688.549167796,0.598438,0.249004139073,775.808860306
19.515,-19.6298,0.0,2318.06155406,19.51531163,98.8056,19.515,1284.26767036,742,742,263.49632558,99.197,0.99864,1284.26767036,1715.45716605,19.5150932149,175.216502358,728.597650233,0.485822,0.238337777663,1284.26767036
19.5742,-19.6968,0.0,2517.19704706,19.5749199867,98.9075,19.5743,575.597441874,743,743,1868.98058937,99.3188,0.998805,575.597441874,2226.67333623,19.5748550688,205.584123588,195.413739697,0.52816,0.238928432945,575.597441874
19.5942,-19.7109,0.0,2309.43560015,19.5948636819,98.9179,19.5942,1750.72224799,744,744,1988.09618768,99.4156,0.999165,1750.72224799,2140.96172043,19.5948262247,172.174070003,110.263335354,0.392652,0.223027465902,1750.72224799
19.6304,-19.7402,0.0,2329.78429363,19.6301966018,98.9909,19.6304,1511.36984403,745,745,1563.39781836,99.5195,0.998682,1511.36984403,2107.52497826,19.6301765237,193.07796315,217.038734921,0.357695,0.220112301593,1511.36984403
19.5989,-19.7097,0.0,2606.522923,19.5986273789,99.0312,19.5989,1333.55988249,746,746,717.938120358,99.629,0.998732,1333.55988249,1801.96872063,19.5985204923,208.467653718,729.24961459,0.368338,0.21761713812,1333.55988249
19.6693,-19.7794,0.0,2307.42305479,19.669800525,99.0621,19.6693,1636.47335006,747,747,662.26740771,99.5968,0.998229,1636.47335006,1618.56184973,19.6697672833,180.193363032,584.059909488,0.431351,0.227624859902,1636.47335006
19.6558,-19.7636,0.0,2395.08507404,19.6558166486,99.137,19.6558,507.000636222,748,748,644.387366354,99.6477,0.998378,507.000636222,2097.33066678,19.6557882564,188.635861807,501.759610626,0.298913,0.214276479549,507.000636222
19.6459,-19.744,0.0,2055.66554963,19.6463177836,99.2239,19.6459,1577.6220312,749,749,834.737126424,99.6648,0.998135,1577.6220312,1682.02467176,19.6462903324,159.543810542,384.760341033,0.492501,0.227610422759,1577.6220312
19.5337,-19.6253,0.0,2169.39838954,19.5338836551,99.2447,19.5337,473.624430736,750,750,1854.13851252,99.7477,0.998077,473.624430736,1989.82602921,19.5338617279,173.880064989,78.3363980099,0.455704,0.225071820629,473.624430736
19.5476,-19.6462,0.0,2366.0468431,19.5477659059,99.2961,19.5476,1260.32398336,751,751,1641.10472997,99.8641,0.997791,1260.32398336,2062.22061548,19.5477039484,174.754086292,174.583700811,0.564643,0.228924636666,1260.32398336
19.6087,-19.7015,0.0,2112.31596632,19.60922223,99.3142,19.6087,554.520896336,752,752,439.98797011,99.9487,0.998282,554.520896336,1767.77865112,19.6092184256,164.872524015,466.954222876,0.37459,0.213881102945,554.520896336
19.5395,-19.6209,0.0,2325.9302388,19.5391014206,99.395,19.5395,904.477671865,753,753,1987.91172552,100.06,0.998163,904.477671865,2179.75775181,19.539042744,184.01949162,104.183222382,0.504257,0.227609461948,904.477671865
19.553,-19.6434,0.0,2618.29560851,19.5532835099,99.4522,19.553,1348.35646522,754,754,1412.40227532,100.183,0.99812,1348.35646522,2303.16853845,19.5532353759,193.095856213,311.751054134,0.512391,0.230186178596,1348.35646522
19.6019,-19.6959,0.0,2835.41186413,19.6021636292,99.5048,19.602,1446.48790278,755,755,795.703818953,100.304,0.998247,1446.48790278,2147.16989241,19.602096566,216.247764722,801.730545025,0.378924,0.217544662261,1446.48790278
19.5171,-19.6172,0.0,2889.17696578,19.5160512439,99.5716,19.5171,1365.66568012,756,756,2395.27414828,100.356,0.998268,1365.66568012,2567.10550884,19.5159870405,201.855044101,151.088965913,0.472775,0.222717524753,1365.66568012
19.5269,-19.6182,0.0,3155.65178261,19.5273636422,99.6316,19.5269,1141.85250238,757,757,881.131638263,100.448,0.998637,1141.85250238,2661.06025588,19.5273353776,212.650652317,619.371662192,0.425143,0.222017401327,1141.85250238
19.5235,-19.6192,0.0,2749.19727137,19.5238334135,99.685,19.5235,1533.648826,758,758,1867.66604652,100.371,0.998498,1533.648826,2351.18231886,19.5238094035,195.926200596,256.519232608,0.484409,0.21864570685,1533.648826
19.5341,-19.6277,0.0,2458.96001421,19.5343989836,99.7384,19.5342,806.932951903,759,759,584.855234809,100.394,0.998975,806.932951903,1956.33493532,19.5343726171,209.874458548,551.884872102,0.484317,0.219952063554,806.932951903
19.4861,-19.5699,0.0,2256.2500098,19.4860577309,99.8149,19.4861,379.600758659,760,760,919.438018367,100.537,0.99839,379.600758659,1850.83527013,19.4860305832,152.48326047,352.365165867,0.436459,0.221376925319,379.600758659
19.5579,-19.6549,0.0,3048.09911882,19.5583507595,99.9027,19.558,1348.49909807,761,761,1139.93361473,100.581,0.998801,1348.49909807,2574.99943292,19.5583334077,240.012581839,602.522205035,0.446377,0.217711275568,1348.49909807
19.4812,-19.5797,0.0,2937.11817006,19.4807863254,99.9267,19.4812,1598.85443203,762,762,421.765575918,100.704,0.998381,1598.85443203,2537.63688268,19.4807549753,214.846832681,709.207172564,0.463657,0.222459232233,1598.85443203
19.4722,-19.5669,0.0,2264.85975785,19.4719020056,100.004,19.4724,1883.45643036,763,763,1671.3740929,100.654,0.998311,1883.45643036,1955.88598786,19.4718762745,165.888960731,190.43368306,0.454596,0.22790689086,1883.45643036
19.5098,-19.6012,0.0,1753.62186245,19.5098747829,100.058,19.5098,1530.70022702,764,764,1445.2230781,100.664,0.998285,1530.70022702,1583.68653633,19.509827161,139.117111016,100.15570781,0.381369,0.214478708104,1530.70022702
19.4307,-19.5082,0.0,1326.30328705,19.4316966503,100.079,19.4307,222.3635278,765,765,875.462632757,100.621,0.998242,222.3635278,1051.22071354,19.4316587229,95.7493424058,119.324254163,0.443074,0.222206601256,222.3635278
19.4347,-19.5154,0.0,2030.86723837,19.4342521024,100.108,19.4347,924.137861229,766,766,1617.37571133,100.735,0.998205,924.137861229,1806.8321054,19.434222839,164.844802282,108.097734529,0.413689,0.219234337962,924.137861229
19.46,-19.5398,0.0,2295.7940508,19.4600072286,100.169,19.46,445.23625546,767,767,1933.52916041,100.824,0.998758,445.23625546,2133.05205339,19.4599805535,174.276573134,124.936084529,0.432734,0.218153315212,445.23625546
19.3713,-19.4482,0.0,2525.98765626,19.371966534,100.237,19.3714,1063.99467569,768,768,2026.45335032,100.922,0.998474,1063.99467569,2313.26177337,19.3717312204,195.925240802,165.739625334,0.448703,0.217301028315,1063.99467569
19.4858,-19.5718,0.0,2430.57339859,19.4854844466,100.257,19.4858,477.069441486,769,769,326.021631081,100.996,0.998771,477.069441486,2030.84320138,19.4854770174,169.902257927,582.933086653,0.447569,0.214416275819,477.069441486
19.4538,-19.5473,0.0,2511.47152717,19.4533460156,100.32,19.4538,1310.95305477,770,770,428.564724006,101.112,0.998903,1310.95305477,1837.58238059,19.4533165824,182.139078209,840.139229517,0.546749,0.224675279756,1310.95305477
19.3034,-19.3893,0.0,2230.98821418,19.304700467,100.364,19.3034,1360.64677959,771,771,1720.21440336,101.168,0.998778,1360.64677959,2029.07793367,19.3046701158,173.377277038,143.06050628,0.466504,0.214358795347,1360.64677959
19.3676,-19.4555,0.0,2882.01351796,19.3681147023,100.437,19.3676,1479.37240265,772,772,1338.41937362,101.313,0.998675,1479.37240265,2652.41775915,19.3680969737,225.850440836,442.871377505,0.433411,0.21404150742,1479.37240265
19.2039,-19.2955,0.0,2739.93414994,19.2035531501,100.459,19.2039,131.537472995,773,773,1324.41005616,101.336,0.998386,131.537472995,2389.7182519,19.2035245556,210.457681769,372.746369381,0.47501,0.215088467359,131.537472995
19.3556,-19.4481,0.0,3094.86695841,19.3552891053,100.525,19.3556,1570.09473714,774,774,856.508420234,101.361,0.998775,1570.09473714,2350.28849639,19.3552728183,244.672011801,779.686312769,0.275178,0.200624398053,1570.09473714
19.316,-19.4059,0.0,2692.24833252,19.316520224,100.57,19.316,1577.12894383,775,775,2455.06522092,101.441,0.998392,1577.12894383,2567.67858266,19.3164922879,214.532887509,76.8209015461,0.412594,0.211715045547,1577.12894383
19.1771,-19.2623,0.0,2754.11928735,19.1772647974,100.707,19.1771,585.141419589,776,776,160.090513929,101.604,0.998374,585.141419589,1412.3649558,19.1772447049,192.203210167,993.156436178,0.493459,0.216197913082,585.141419589
19.3199,-19.4223,0.0,2965.64541866,19.3197177223,100.786,19.3199,1513.85352271,777,777,432.419950344,101.639,0.99864,1513.85352271,2584.54097408,19.3196972655,233.76756647,725.317926937,0.382075,0.206753337174,1513.85352271
19.2931,-19.3981,0.0,2968.32276539,19.293192535,100.842,19.2931,1647.69895003,778,778,1362.238901,101.678,0.998508,1647.69895003,2598.56756037,19.2931540845,223.119497417,430.097346636,0.378693,0.206420381419,1647.69895003
19.3306,-19.4388,0.0,2769.60449211,19.3308205138,100.874,19.3307,1774.81000936,779,779,253.940914529,101.741,0.998807,1774.81000936,1831.43957975,19.3308154704,184.804956337,948.122438026,0.289041,0.193590302113,1774.81000936
19.3206,-19.4255,0.0,2882.67969611,19.3208627837,100.916,19.3206,1876.69280015,780,780,1622.81481893,101.863,0.998902,1876.69280015,2664.93933836,19.3208484622,222.372544018,354.427179065,0.394738,0.21262712833,1876.69280015
19.3891,-19.4927,0.0,3027.12078266,19.3893312813,100.944,19.3891,1983.40314623,781,781,2565.33707201,101.955,0.998594,1983.40314623,2801.55706374,19.3893021804,231.671270929,145.647120317,0.270824,0.197627910546,1983.40314623
19.3963,-19.5063,0.0,2716.60914553,19.3960778378,101.034,19.3963,1933.13307816,782,782,2105.01577624,101.999,0.999018,1933.13307816,2514.86363209,19.3960486452,206.029185036,188.527745667,0.553943,0.229320148354,1933.13307816
19.3202,-19.4243,0.0,2952.48121433,19.3203233215,101.048,19.3202,1906.44706783,783,783,2622.85548125,102.024,0.998696,1906.44706783,2750.63458366,19.3202820644,217.147682698,100.534253173,0.455231,0.220246887233,1906.44706783
19.3913,-19.4914,0.0,2819.88604811,19.3916565746,101.1,19.3913,2137.9930573,784,784,2524.39997514,102.126,0.99867,2137.9930573,2705.01635885,19.3916470477,219.841902164,85.1423766368,0.528955,0.216149269026,2137.9930573
19.3709,-19.4761,0.0,2996.05521596,19.3712720624,101.201,19.3709,1717.01801315,785,785,1474.5629179,102.239,0.998791,1717.01801315,2755.68226614,19.3712133197,240.615789705,434.466348926,0.515461,0.222327117959,1717.01801315
19.3701,-19.4722,0.0,3287.17201609,19.3698516524,101.315,19.3701,1034.59063428,786,786,1132.72945964,102.336,0.999045,1034.59063428,2318.86099357,19.3698071624,243.699501807,740.510752332,0.499677,0.217802143914,1034.59063428
19.3454,-19.4499,0.0,2710.20973966,19.3461464685,101.353,19.3454,2149.87047363,787,787,2281.13540438,102.378,0.998817,2149.87047363,2526.27451788,19.3461081261,206.259692199,134.432563519,0.502451,0.214561850524,2149.87047363
19.3225,-19.4301,0.0,2399.88858406,19.322463887,101.432,19.3225,1756.72717035,788,788,1993.43960873,102.362,0.998662,1756.72717035,2239.90244585,19.3224172495,184.9422301,111.239294865,0.476373,0.215212498303,1756.72717035
19.4157,-19.5315,0.0,2844.02317035,19.415926042,101.494,19.4157,1506.25669667,789,789,2410.42096118,102.421,0.998645,1506.25669667,2589.76585644,19.415892274,223.536896338,124.400103624,0.478484,0.222185925625,1506.25669667
19.4014,-19.5099,0.0,2516.874817,19.4018165355,101.516,19.4014,1433.72763414,790,790,1744.58387829,102.515,0.998643,1433.72763414,2309.56073763,19.4018018286,190.228340579,202.103477542,0.489512,0.217661376404,1433.72763414
19.3683,-19.4827,0.0,3433.14746514,19.3681171399,101.567,19.3683,1903.06626874,791,791,2195.46698211,102.67,0.998855,1903.06626874,3067.41249414,19.3680907368,249.631638684,312.737041909,0.533785,0.226311019389,1903.06626874
19.4749,-19.5943,0.0,3198.14683838,19.4755965219,101.644,19.4749,1645.58983831,792,792,646.423167503,102.758,0.999011,1645.58983831,2005.7805873,19.4755861985,245.168743426,931.539617078,0.428908,0.21969465855,1645.58983831
19.496,-19.6108,0.0,3015.73359542,19.4963331296,101.708,19.4961,1857.63103712,793,793,483.186564554,102.822,0.998921,1857.63103712,1727.12594667,19.4962919912,207.991940809,875.552004001,0.419818,0.218630753106,1857.63103712
19.4529,-19.5623,0.0,2931.43480646,19.4528103278,101.787,19.4529,646.504255348,794,794,1059.53991118,102.89,0.998847,646.504255348,2001.94408909,19.4527943864,221.012432287,671.210975931,0.41164,0.2127889946,646.504255348
19.4422,-19.555,0.0,2950.18358598,19.4421740333,101.861,19.4423,1647.91083432,795,795,1345.79445374,102.93,0.999059,1647.91083432,2271.08893911,19.4421564322,206.917807969,591.975564478,0.490273,0.229055254485,1647.91083432
19.5163,-19.6228,0.0,2374.08283349,19.5162940849,101.937,19.5163,652.202906217,796,796,498.108939307,102.953,0.998783,652.202906217,1526.06824995,19.5162722523,177.58124058,650.60464407,0.523185,0.224929676662,652.202906217
19.5378,-19.6346,0.0,2275.9138685,19.5380434652,102.005,19.5378,1556.16433493,797,797,878.490281114,103.044,0.998882,1556.16433493,1723.6672236,19.5380310623,193.125904848,522.894411336,0.410353,0.214948982678,1556.16433493
19.5251,-19.6274,0.0,2509.30150842,19.5255409679,102.085,19.5251,1472.494541,798,798,1523.25435158,103.049,0.998926,1472.494541,2116.42112074,19.5255299619,191.888394709,387.742659607,0.600304,0.22912816765,1472.494541
19.5391,-19.6493,0.0,3255.83643134,19.5389191088,102.224,19.5391,902.397410877,799,799,828.157735732,103.095,0.999067,902.397410877,2746.64431732,19.5388957161,242.4566721,661.324252156,0.551022,0.23243865623,902.397410877
19.5599,-19.6772,0.0,3162.28433224,19.5599109638,102.302,19.5599,1915.48954054,800,800,2746.4898152,103.158,0.999056,1915.48954054,2937.47901904,19.5598854241,244.254556073,105.640661567,0.408277,0.214696997981,1915.48954054
19.5463,-19.6576,0.0,2843.13631665,19.5464900702,102.392,19.5463,1282.96232744,801,801,834.19535452,103.212,0.998834,1282.96232744,2309.40213248,19.546476576,208.600631075,541.395350666,0.471429,0.22885651289,1282.96232744
19.6553,-19.7584,0.0,3300.87871725,19.656037176,102.465,19.6553,1322.2385951,802,802,2917.8040402,103.228,0.999247,1322.2385951,3025.16711276,19.656016247,244.520651775,124.999397998,0.456585,0.225448768359,1322.2385951
19.6246,-19.7394,0.0,3000.31195921,19.6256966033,102.565,19.6246,1573.03512893,803,803,2472.52195644,103.313,0.999163,1573.03512893,2831.62501468,19.6256841437,231.640353128,148.802043329,0.455466,0.222027715005,1573.03512893
19.6046,-19.7096,0.0,3116.20984726,19.6046198837,102.637,19.6046,1644.76201372,804,804,1168.79713138,103.371,0.998839,1644.76201372,2536.30247071,19.6045871822,219.258617457,659.4975487,0.591541,0.235583695891,1644.76201372
19.6008,-19.7044,0.0,2951.26139657,19.6013639872,102.722,19.6009,1672.88155456,805,805,2702.72235119,103.403,0.998976,1672.88155456,2831.91987356,19.6012601247,234.589480339,87.222752354,0.488431,0.223562802628,1672.88155456
19.5706,-19.6766,0.0,3171.95589028,19.5706297403,102.706,19.5706,411.549301702,806,806,1528.60289687,103.489,0.998975,411.549301702,2688.19221,19.5706235126,240.185441122,487.417572076,0.382778,0.207869186422,411.549301702
19.6455,-19.7493,0.0,2840.93525024,19.6459278653,102.761,19.6455,754.44059371,807,807,533.062640879,103.499,0.998742,754.44059371,2151.68944369,19.6458948414,206.230672701,719.734219759,0.400785,0.216402778986,754.44059371
19.528,-19.6315,0.0,2690.16960353,19.5277446575,102.811,19.5281,1657.62127113,808,808,2059.94603609,103.595,0.999036,1657.62127113,2431.88531697,19.5277263193,204.851974008,160.107651326,0.510741,0.225413428684,1657.62127113
19.6736,-19.7824,0.0,2507.0608694,19.6739625707,102.922,19.6736,1580.4060018,809,809,1715.61689714,103.621,0.99909,1580.4060018,2313.39936126,19.673943345,201.386403807,214.421609317,0.352272,0.20854671578,1580.4060018
19.6852,-19.7835,0.0,2474.58885884,19.6844357207,102.949,19.6852,1672.6444197,810,810,1720.38769943,103.653,0.998991,1672.6444197,2254.9850369,19.684409327,194.950952405,209.339590789,0.42013,0.215616985239,1672.6444197
19.6227,-19.7181,0.0,1879.58079652,19.623221719,103.033,19.6227,1648.46462305,811,811,1494.92463448,103.717,0.998874,1648.46462305,1701.32627836,19.6231983782,141.690084664,142.131674631,0.42853,0.223072831441,1648.46462305
19.5908,-19.683,0.0,1437.98679699,19.5916560468,103.105,19.5908,1143.69923999,812,812,709.605425668,103.708,0.998792,1143.69923999,1150.79014012,19.5916415168,121.765995892,232.687336324,0.568258,0.228512535318,1143.69923999
19.5558,-19.6304,0.0,1762.46830724,19.5561545539,103.168,19.556,1185.60477686,813,813,1299.90393869,103.689,0.99846,1185.60477686,1575.30472823,19.5559489262,151.337664129,125.534562597,0.419579,0.218138597349,1185.60477686
19.5692,-19.6562,0.0,2306.7101583,19.5687578893,103.228,19.5693,987.114919636,814,814,2072.64908977,103.735,0.999147,987.114919636,2201.67566915,19.5687396889,195.237342139,75.5679299711,0.408582,0.219051813244,987.114919636
19.5005,-19.5932,0.0,2479.14663513,19.5009234724,103.274,19.5005,1250.98704175,815,815,2213.65240496,103.848,0.998693,1250.98704175,2328.05835945,19.5009003628,194.714253878,91.5237033652,0.533832,0.221528924792,1250.98704175
19.6201,-19.7037,0.0,2320.09224653,19.6197394209,103.351,19.6202,1331.14333368,816,816,1979.02320569,103.899,0.998475,1331.14333368,2122.04499607,19.6196906575,185.464398362,104.251498359,0.376855,0.215592641738,1331.14333368
19.5006,-19.5827,0.0,2237.16008393,19.5005706789,103.394,19.5007,987.719379759,817,817,1155.12741666,103.949,0.998918,987.719379759,2010.08968208,19.5004650218,164.504029803,297.617064079,0.324917,0.209292490556,987.719379759
19.5808,-19.6607,0.0,2453.56217288,19.5809278093,103.478,19.5809,1483.85922881,818,818,2110.91758388,104.073,0.998981,1483.85922881,2246.68925518,19.5809015651,186.804417049,112.070781043,0.375777,0.215740955907,1483.85922881
19.5653,-19.6551,0.0,2220.56749336,19.5654115772,103.533,19.5655,457.415178748,819,819,1906.95789356,104.191,0.998757,457.415178748,2078.573159,19.5653802465,190.247085001,98.1658992512,0.337831,0.207728102644,457.415178748
19.5324,-19.6193,0.0,2796.18027177,19.5333008136,103.554,19.5325,594.049944182,820,820,2447.19936566,104.27,0.998896,594.049944182,2646.11304175,19.5332047473,205.010562398,106.032135111,0.454118,0.222732004106,594.049944182
19.4085,-19.5007,0.0,2536.87987368,19.4084828556,103.623,19.4087,1665.39208594,821,821,2014.18639029,104.314,0.998708,1665.39208594,2395.89224013,19.4084386598,198.658862314,140.87445782,0.517726,0.22749885689,1665.39208594
